                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    415,                0.92251,                 0.6811,                  1.057,                  0.834,                0.62489,                0.67514,                0.52296,                 1.4574,                 1.1484,                 1.5335,              0.0059014,              0.0059014,              0.0059014
                    416,                0.92358,                0.66108,                 1.0498,                0.84161,                 0.6237,                0.67128,                0.52334,                 1.4645,                 1.1705,                 1.5282,              0.0058915,              0.0058915,              0.0058915
                    417,                0.93171,                0.65685,                 1.0637,                0.84073,                0.62707,                 0.6782,                0.52485,                 1.4247,                 1.2086,                  1.499,              0.0058816,              0.0058816,              0.0058816
                    418,                0.89017,                0.63883,                 1.0508,                0.87106,                0.60649,                0.67883,                0.53393,                 1.4105,                 1.1662,                 1.4854,              0.0058717,              0.0058717,              0.0058717
                    419,                0.90763,                0.66736,                 1.0418,                0.83584,                0.62019,                0.67406,                0.53242,                 1.4285,                 1.1416,                 1.5025,              0.0058618,              0.0058618,              0.0058618
                    420,                0.91457,                0.66044,                  1.053,                0.86865,                0.60828,                0.67463,                0.53201,                 1.4511,                 1.2007,                 1.5052,              0.0058519,              0.0058519,              0.0058519
                    421,                0.91451,                0.66421,                 1.0522,                 0.8586,                0.60589,                0.66961,                0.52611,                 1.4772,                 1.2121,                 1.5397,               0.005842,               0.005842,               0.005842
                    422,                0.91235,                0.67029,                 1.0618,                0.82553,                0.60862,                0.67056,                0.52287,                 1.4635,                 1.2123,                 1.5264,              0.0058321,              0.0058321,              0.0058321
                    423,                0.89541,                0.63557,                 1.0533,                0.82415,                0.60744,                0.66786,                0.51987,                 1.4692,                 1.2314,                 1.5255,              0.0058222,              0.0058222,              0.0058222
                    424,                0.88418,                0.63332,                 1.0396,                0.81286,                0.62799,                0.67107,                0.52628,                  1.437,                 1.2027,                 1.5065,              0.0058123,              0.0058123,              0.0058123
                    425,                0.91025,                0.64637,                 1.0443,                0.82431,                0.62188,                0.67639,                0.52505,                 1.4392,                 1.1965,                 1.4991,              0.0058024,              0.0058024,              0.0058024
                    426,                0.88441,                0.63201,                 1.0408,                0.82354,                0.62582,                0.68378,                0.52408,                 1.4539,                 1.1945,                 1.5249,              0.0057925,              0.0057925,              0.0057925
                    427,                0.88801,                0.63152,                 1.0433,                0.80509,                0.62118,                0.67397,                0.52392,                 1.4723,                 1.2133,                 1.5512,              0.0057826,              0.0057826,              0.0057826
                    428,                0.89661,                0.63779,                 1.0413,                0.82876,                0.61217,                0.67202,                0.52254,                 1.4496,                 1.1889,                 1.5335,              0.0057727,              0.0057727,              0.0057727
                    429,                0.90264,                 0.6323,                 1.0533,                0.84407,                0.60686,                0.67551,                0.53106,                  1.438,                 1.2164,                 1.5229,              0.0057628,              0.0057628,              0.0057628
                    430,                0.90184,                0.68562,                 1.0609,                0.82146,                0.61833,                 0.6802,                0.53141,                 1.4494,                 1.1798,                 1.5097,              0.0057529,              0.0057529,              0.0057529
                    431,                0.90459,                0.65367,                 1.0608,                0.83994,                0.61202,                0.68451,                0.53419,                 1.4516,                 1.1742,                 1.5187,               0.005743,               0.005743,               0.005743
                    432,                0.89689,                0.64673,                 1.0498,                0.84231,                0.62457,                0.67847,                0.52909,                 1.4405,                 1.1761,                 1.5218,              0.0057331,              0.0057331,              0.0057331
                    433,                0.91623,                0.64662,                 1.0519,                 0.8498,                0.60204,                0.67893,                 0.5271,                 1.4365,                 1.1475,                 1.5141,              0.0057232,              0.0057232,              0.0057232
                    434,                 0.9075,                0.64448,                 1.0438,                0.85775,                0.59289,                0.67582,                0.52314,                  1.431,                 1.1458,                  1.525,              0.0057133,              0.0057133,              0.0057133
                    435,                0.91102,                 0.6492,                 1.0454,                0.79162,                0.61744,                0.67413,                0.52482,                 1.4215,                 1.1526,                 1.5039,              0.0057034,              0.0057034,              0.0057034
                    436,                0.89618,                0.63059,                 1.0398,                0.78317,                0.62819,                0.68469,                0.53737,                 1.4185,                 1.1705,                 1.4976,              0.0056935,              0.0056935,              0.0056935
                    437,                0.91553,                0.65347,                 1.0627,                0.81898,                 0.6144,                0.67206,                0.53138,                 1.4162,                 1.1747,                 1.5059,              0.0056836,              0.0056836,              0.0056836
                    438,                0.88313,                0.64153,                 1.0516,                0.75102,                0.63072,                0.67017,                0.52906,                 1.4171,                 1.1862,                 1.5125,              0.0056737,              0.0056737,              0.0056737
                    439,                0.87806,                 0.6293,                 1.0347,                0.81474,                 0.6117,                0.67263,                0.53275,                 1.4146,                 1.1683,                 1.5023,              0.0056638,              0.0056638,              0.0056638
                    440,                0.88871,                0.62508,                 1.0409,                0.82504,                0.62231,                 0.6754,                0.52581,                 1.4227,                 1.1706,                 1.5077,              0.0056539,              0.0056539,              0.0056539
                    441,                0.87647,                0.63242,                 1.0418,                0.82044,                0.62323,                0.68367,                0.53249,                  1.447,                 1.1841,                 1.5219,               0.005644,               0.005644,               0.005644
                    442,                0.89949,                0.61717,                   1.04,                  0.828,                0.62568,                0.68242,                0.53016,                 1.4525,                 1.1676,                 1.5116,              0.0056341,              0.0056341,              0.0056341
                    443,                0.89844,                 0.6283,                 1.0519,                0.82319,                0.64287,                0.69004,                0.52991,                  1.452,                 1.1375,                 1.5219,              0.0056242,              0.0056242,              0.0056242
                    444,                0.88739,                0.63027,                 1.0344,                0.74578,                0.64403,                0.68174,                0.53197,                 1.4577,                 1.1454,                 1.5347,              0.0056143,              0.0056143,              0.0056143
                    445,                0.87268,                0.63342,                 1.0407,                0.75183,                 0.6456,                0.68584,                0.53247,                 1.4638,                 1.2023,                 1.5304,              0.0056044,              0.0056044,              0.0056044
                    446,                0.90058,                 0.6456,                 1.0431,                0.82462,                0.63628,                0.69254,                 0.5357,                 1.4531,                 1.2055,                 1.5189,              0.0055945,              0.0055945,              0.0055945
                    447,                0.87678,                0.61679,                 1.0414,                0.84117,                 0.6341,                0.69274,                0.53654,                 1.4453,                 1.1712,                 1.5225,              0.0055846,              0.0055846,              0.0055846
                    448,                0.86461,                0.63116,                 1.0349,                0.80709,                0.63405,                0.68895,                  0.538,                 1.4674,                  1.176,                 1.5507,              0.0055747,              0.0055747,              0.0055747
                    449,                0.90398,                0.64704,                 1.0427,                0.86771,                0.61348,                0.68728,                0.53305,                 1.4474,                 1.1601,                 1.5389,              0.0055648,              0.0055648,              0.0055648
                    450,                0.87737,                0.62967,                 1.0322,                0.85827,                0.61838,                0.68985,                0.53691,                 1.4411,                 1.1638,                 1.5368,              0.0055549,              0.0055549,              0.0055549
                    451,                0.89557,                0.64288,                 1.0431,                0.76899,                0.64385,                0.68619,                0.54427,                 1.4447,                 1.1526,                 1.5551,               0.005545,               0.005545,               0.005545
                    452,                0.88851,                0.64304,                  1.042,                0.79273,                0.62661,                0.68978,                0.53936,                 1.4347,                 1.1622,                 1.5327,              0.0055351,              0.0055351,              0.0055351
                    453,                0.86663,                 0.6232,                 1.0417,                  0.822,                0.62933,                0.68757,                0.53992,                 1.4119,                 1.1878,                  1.505,              0.0055252,              0.0055252,              0.0055252
                    454,                 0.8759,                0.62395,                 1.0346,                0.82274,                0.62329,                0.68936,                0.54061,                 1.4224,                 1.1611,                  1.525,              0.0055153,              0.0055153,              0.0055153
                    455,                 0.8689,                0.61158,                 1.0447,                0.83082,                  0.627,                0.68407,                0.53723,                  1.441,                 1.1516,                 1.5472,              0.0055054,              0.0055054,              0.0055054
                    456,                0.90003,                0.63979,                 1.0362,                0.82467,                0.63865,                0.68238,                0.53259,                 1.4515,                 1.1778,                 1.5639,              0.0054955,              0.0054955,              0.0054955
                    457,                0.86812,                0.62274,                 1.0271,                0.81015,                0.62824,                   0.68,                0.53331,                 1.4605,                 1.1794,                 1.5668,              0.0054856,              0.0054856,              0.0054856
                    458,                0.88056,                0.61789,                 1.0331,                0.76191,                0.64177,                0.68111,                0.53643,                  1.458,                 1.1872,                 1.5275,              0.0054757,              0.0054757,              0.0054757
                    459,                0.88148,                0.63306,                 1.0371,                0.86192,                0.60195,                 0.6852,                0.54013,                 1.4358,                  1.126,                  1.511,              0.0054658,              0.0054658,              0.0054658
                    460,                0.89185,                 0.6381,                 1.0391,                 0.7451,                0.65831,                0.69057,                0.54646,                 1.4246,                 1.1247,                 1.5062,              0.0054559,              0.0054559,              0.0054559
                    461,                0.86337,                 0.6209,                 1.0355,                0.80891,                0.64492,                0.69317,                0.55318,                  1.433,                 1.1511,                 1.5177,               0.005446,               0.005446,               0.005446
                    462,                0.87121,                0.62909,                 1.0392,                0.82339,                0.63839,                0.69265,                0.54074,                  1.437,                 1.1694,                 1.5257,              0.0054361,              0.0054361,              0.0054361
                    463,                0.87025,                0.61731,                 1.0296,                0.84893,                0.62783,                0.68853,                0.53536,                 1.4428,                 1.1722,                   1.53,              0.0054262,              0.0054262,              0.0054262
                    464,                0.88264,                0.62575,                 1.0344,                0.86796,                0.62451,                0.69446,                0.54144,                 1.4511,                 1.1804,                 1.5475,              0.0054163,              0.0054163,              0.0054163
                    465,                0.85837,                 0.6045,                 1.0315,                0.88774,                0.60796,                0.68741,                0.53512,                  1.438,                 1.1881,                 1.5421,              0.0054064,              0.0054064,              0.0054064
                    466,                0.86858,                 0.6065,                 1.0347,                0.88069,                0.61277,                0.67973,                0.54184,                 1.4403,                 1.1847,                  1.545,              0.0053965,              0.0053965,              0.0053965
                    467,                0.86699,                0.61688,                 1.0291,                0.87507,                0.60136,                0.68198,                0.53685,                 1.4148,                 1.1757,                 1.5216,              0.0053866,              0.0053866,              0.0053866
                    468,                0.88708,                0.63729,                 1.0371,                0.85776,                0.61929,                0.67995,                0.53648,                 1.4445,                 1.2012,                 1.5495,              0.0053767,              0.0053767,              0.0053767
                    469,                0.85738,                0.62267,                 1.0404,                0.86943,                0.61648,                0.68365,                0.53808,                 1.4634,                 1.1733,                 1.5669,              0.0053668,              0.0053668,              0.0053668
                    470,                0.87085,                0.61249,                 1.0393,                0.85122,                0.63222,                0.68335,                0.53832,                 1.4593,                 1.1488,                 1.5822,              0.0053569,              0.0053569,              0.0053569
                    471,                0.87493,                0.62007,                 1.0298,                0.80197,                 0.6305,                0.68381,                0.53083,                  1.456,                 1.1459,                 1.5894,               0.005347,               0.005347,               0.005347
                    472,                0.86253,                0.61206,                  1.027,                0.85382,                0.62752,                0.68467,                0.53099,                 1.4394,                 1.1474,                 1.5694,              0.0053371,              0.0053371,              0.0053371
                    473,                0.86009,                0.60227,                 1.0282,                0.79161,                0.65358,                0.68332,                0.53536,                 1.4435,                 1.1428,                 1.5567,              0.0053272,              0.0053272,              0.0053272
                    474,                0.86413,                0.61333,                 1.0368,                0.82166,                0.64118,                0.69453,                0.54753,                 1.4427,                 1.1249,                 1.5566,              0.0053173,              0.0053173,              0.0053173
                    475,                0.86821,                0.60359,                  1.031,                0.87288,                0.60305,                0.69468,                0.54859,                 1.4488,                 1.1585,                 1.5541,              0.0053074,              0.0053074,              0.0053074
                    476,                0.87317,                0.62434,                  1.042,                0.85208,                0.60556,                 0.6969,                0.55103,                 1.4493,                 1.1648,                 1.5552,              0.0052975,              0.0052975,              0.0052975
                    477,                0.86467,                0.61633,                 1.0373,                0.85325,                0.61311,                0.69944,                0.55559,                 1.4401,                 1.1758,                 1.5417,              0.0052876,              0.0052876,              0.0052876
                    478,                0.88591,                0.64101,                 1.0388,                0.83971,                0.61435,                0.69593,                 0.5471,                 1.4305,                 1.1722,                  1.525,              0.0052777,              0.0052777,              0.0052777
                    479,                0.86492,                0.61622,                 1.0347,                0.86534,                0.60824,                 0.6975,                0.54546,                 1.4266,                 1.1774,                 1.5169,              0.0052678,              0.0052678,              0.0052678
                    480,                0.86067,                0.62404,                 1.0298,                0.80966,                 0.6226,                 0.6902,                0.53918,                 1.4054,                 1.1865,                 1.4991,              0.0052579,              0.0052579,              0.0052579
                    481,                0.87899,                0.64065,                 1.0361,                0.83977,                0.62413,                0.69815,                0.54281,                 1.4098,                 1.1933,                 1.5035,               0.005248,               0.005248,               0.005248
                    482,                0.85002,                0.63073,                 1.0284,                0.87009,                0.63841,                0.70841,                0.55181,                 1.4092,                 1.1713,                 1.5228,              0.0052381,              0.0052381,              0.0052381
                    483,                0.86088,                0.62086,                  1.037,                0.85426,                0.63725,                0.70551,                0.55062,                 1.4132,                  1.128,                 1.5371,              0.0052282,              0.0052282,              0.0052282
                    484,                0.87235,                0.62009,                 1.0351,                0.84857,                0.62613,                0.69041,                0.54857,                  1.427,                 1.1322,                 1.5559,              0.0052183,              0.0052183,              0.0052183
                    485,                0.86187,                0.60849,                 1.0344,                0.85268,                0.62161,                0.70144,                0.54643,                 1.4423,                 1.1516,                  1.569,              0.0052084,              0.0052084,              0.0052084
                    486,                 0.8831,                0.61058,                 1.0506,                 0.8656,                0.61647,                  0.703,                0.54242,                 1.4366,                 1.1664,                 1.5632,              0.0051985,              0.0051985,              0.0051985
                    487,                0.87716,                0.63161,                  1.039,                0.88239,                0.61965,                0.70714,                0.54789,                 1.4268,                 1.1581,                 1.5459,              0.0051886,              0.0051886,              0.0051886
                    488,                0.86264,                0.61034,                 1.0277,                0.88656,                 0.6184,                 0.7088,                0.55226,                 1.4285,                 1.1501,                 1.5294,              0.0051787,              0.0051787,              0.0051787
                    489,                0.87436,                0.61489,                 1.0363,                0.85852,                 0.6238,                0.70154,                0.55016,                  1.433,                 1.1775,                 1.5194,              0.0051688,              0.0051688,              0.0051688
                    490,                0.87953,                0.62697,                  1.045,                0.86001,                0.61825,                0.69928,                0.54445,                 1.4276,                 1.1967,                 1.5031,              0.0051589,              0.0051589,              0.0051589
                    491,                0.87877,                0.62387,                 1.0356,                0.86604,                0.64204,                0.70362,                0.54803,                 1.4322,                 1.1972,                 1.4986,               0.005149,               0.005149,               0.005149
                    492,                0.86283,                0.61547,                 1.0315,                0.86111,                0.63065,                0.69863,                 0.5508,                 1.4278,                 1.2181,                 1.4983,              0.0051391,              0.0051391,              0.0051391
                    493,                0.86211,                0.61652,                 1.0267,                0.83099,                0.63481,                0.69779,                0.55381,                 1.4329,                 1.2231,                 1.5095,              0.0051292,              0.0051292,              0.0051292
                    494,                 0.8722,                0.61007,                 1.0286,                0.84317,                0.63116,                0.69825,                0.55274,                  1.449,                  1.203,                 1.5265,              0.0051193,              0.0051193,              0.0051193
                    495,                0.85226,                0.60435,                 1.0335,                0.86893,                0.62292,                 0.6986,                0.55118,                 1.4423,                  1.209,                 1.5297,              0.0051094,              0.0051094,              0.0051094
                    496,                 0.8789,                0.61782,                 1.0376,                0.86544,                0.61768,                0.70031,                 0.5551,                 1.4325,                 1.2157,                 1.5258,              0.0050995,              0.0050995,              0.0050995
                    497,                0.85638,                 0.6056,                 1.0184,                0.86822,                0.62531,                0.69895,                0.55652,                 1.4182,                 1.2377,                 1.4982,              0.0050896,              0.0050896,              0.0050896
                    498,                0.86312,                0.60465,                 1.0318,                0.85918,                0.63465,                0.69752,                0.55752,                  1.412,                 1.2228,                 1.4941,              0.0050797,              0.0050797,              0.0050797
                    499,                0.84844,                 0.6064,                  1.028,                0.89175,                0.62238,                0.70029,                0.55979,                 1.3986,                 1.2199,                 1.4887,              0.0050698,              0.0050698,              0.0050698
                    500,                0.84352,                0.59628,                 1.0263,                0.88381,                 0.6303,                0.70877,                0.56331,                 1.3921,                 1.2071,                 1.4876,              0.0050599,              0.0050599,              0.0050599
                    501,                0.83863,                0.60149,                  1.023,                0.84805,                0.65163,                0.70936,                0.56217,                 1.3981,                 1.1875,                 1.4945,                0.00505,                0.00505,                0.00505
                    502,                0.85151,                0.59803,                 1.0233,                0.86832,                0.64974,                0.70865,                0.55928,                 1.4112,                 1.1785,                 1.5064,              0.0050401,              0.0050401,              0.0050401
                    503,                0.83505,                0.57556,                 1.0194,                0.85268,                0.64125,                0.70163,                0.55217,                 1.4193,                 1.1736,                 1.5133,              0.0050302,              0.0050302,              0.0050302
                    504,                 0.8566,                0.60706,                 1.0347,                0.85805,                0.64714,                 0.7009,                0.55041,                 1.4179,                 1.1825,                  1.512,              0.0050203,              0.0050203,              0.0050203
                    505,                0.85939,                0.61501,                  1.029,                0.86626,                0.64371,                0.69444,                 0.5522,                 1.4072,                   1.19,                 1.5011,              0.0050104,              0.0050104,              0.0050104
                    506,                  0.839,                0.60484,                 1.0286,                0.83537,                0.65324,                0.69712,                0.54801,                 1.4156,                 1.1772,                 1.5095,              0.0050005,              0.0050005,              0.0050005
                    507,                0.85273,                0.60235,                 1.0193,                0.86217,                 0.6412,                0.70053,                0.54929,                 1.4166,                 1.2031,                 1.5173,              0.0049906,              0.0049906,              0.0049906
                    508,                0.86184,                0.60008,                 1.0332,                0.84269,                0.64496,                0.69959,                0.55487,                 1.4146,                 1.2041,                 1.5044,              0.0049807,              0.0049807,              0.0049807
                    509,                0.85593,                0.60858,                 1.0379,                0.85888,                0.61721,                0.69542,                0.55235,                 1.4103,                 1.1855,                  1.481,              0.0049708,              0.0049708,              0.0049708
                    510,                0.84955,                0.58476,                 1.0171,                0.82488,                 0.6445,                0.69207,                0.55275,                 1.4083,                 1.1905,                 1.4776,              0.0049609,              0.0049609,              0.0049609
                    511,                0.84349,                0.60719,                 1.0342,                0.89978,                0.62554,                0.70523,                0.55523,                 1.4113,                 1.2096,                 1.4946,               0.004951,               0.004951,               0.004951
                    512,                0.86646,                0.60612,                 1.0319,                0.88261,                0.62893,                0.70747,                0.55393,                 1.4043,                 1.1737,                 1.4826,              0.0049411,              0.0049411,              0.0049411
                    513,                0.85497,                 0.6178,                 1.0247,                0.90437,                0.62485,                0.69845,                0.55262,                 1.4107,                 1.1424,                  1.501,              0.0049312,              0.0049312,              0.0049312
                    514,                0.85986,                0.60404,                 1.0324,                 0.8501,                0.63971,                0.70443,                 0.5549,                 1.4087,                 1.1275,                 1.5053,              0.0049213,              0.0049213,              0.0049213
                    515,                0.85087,                0.61129,                 1.0316,                 0.8829,                0.63608,                0.70657,                0.55635,                  1.415,                  1.113,                 1.5056,              0.0049114,              0.0049114,              0.0049114
                    516,                0.86984,                0.62609,                 1.0261,                0.89914,                0.63095,                0.70554,                0.54432,                 1.4347,                 1.1001,                 1.5256,              0.0049015,              0.0049015,              0.0049015
                    517,                0.84365,                0.59363,                 1.0278,                0.88921,                0.62812,                0.70335,                0.54875,                 1.4256,                 1.1001,                  1.525,              0.0048916,              0.0048916,              0.0048916
                    518,                0.84965,                0.60984,                 1.0251,                0.84944,                 0.6483,                0.70863,                0.55392,                 1.4329,                 1.1277,                 1.5254,              0.0048817,              0.0048817,              0.0048817
                    519,                0.86561,                0.62659,                 1.0266,                0.85959,                0.64646,                0.70419,                0.55372,                  1.429,                 1.1359,                 1.5213,              0.0048718,              0.0048718,              0.0048718
                    520,                0.84526,                0.58855,                 1.0188,                0.86455,                0.64216,                 0.7074,                0.55741,                  1.422,                 1.1573,                 1.5133,              0.0048619,              0.0048619,              0.0048619
                    521,                 0.8312,                0.59174,                 1.0356,                0.84545,                0.65544,                0.70499,                0.55118,                 1.4199,                 1.1739,                 1.5069,               0.004852,               0.004852,               0.004852
                    522,                0.83307,                0.59335,                 1.0294,                0.85574,                0.65085,                0.69883,                0.55297,                 1.4167,                   1.16,                 1.5071,              0.0048421,              0.0048421,              0.0048421
                    523,                0.85965,                0.60157,                 1.0258,                0.85138,                0.65587,                0.70049,                0.55243,                 1.4096,                 1.1659,                 1.4949,              0.0048322,              0.0048322,              0.0048322
                    524,                0.83198,                 0.5898,                 1.0233,                0.87251,                0.63726,                 0.7013,                 0.5552,                 1.4235,                 1.1524,                 1.5155,              0.0048223,              0.0048223,              0.0048223
                    525,                0.83163,                0.59017,                 1.0182,                0.83476,                0.65022,                0.70204,                0.55998,                 1.4278,                 1.1607,                 1.5239,              0.0048124,              0.0048124,              0.0048124
                    526,                0.84686,                0.60391,                 1.0302,                0.85181,                0.65017,                0.70516,                0.55678,                 1.4309,                 1.1693,                 1.5272,              0.0048025,              0.0048025,              0.0048025
                    527,                  0.847,                0.60047,                 1.0262,                0.84529,                0.65884,                0.70585,                0.55879,                 1.4108,                 1.1717,                 1.5051,              0.0047926,              0.0047926,              0.0047926
                    528,                0.86226,                 0.6055,                 1.0134,                0.87046,                0.64164,                0.70223,                0.55759,                 1.4172,                 1.1651,                 1.5109,              0.0047827,              0.0047827,              0.0047827
                    529,                0.82991,                0.59034,                   1.01,                0.84594,                0.64333,                0.69359,                0.55601,                 1.4126,                 1.1522,                 1.5065,              0.0047728,              0.0047728,              0.0047728
                    530,                0.81962,                  0.587,                 1.0261,                0.86013,                0.63437,                0.68892,                0.54993,                 1.4012,                 1.1356,                 1.4963,              0.0047629,              0.0047629,              0.0047629
                    531,                0.83738,                0.59306,                 1.0151,                0.87067,                0.62902,                0.68855,                0.54877,                 1.3913,                 1.1243,                 1.4922,               0.004753,               0.004753,               0.004753
                    532,                0.83149,                0.59939,                  1.021,                0.85218,                0.63481,                0.68966,                 0.5534,                 1.3894,                 1.1088,                 1.4946,              0.0047431,              0.0047431,              0.0047431
                    533,                0.81807,                 0.5873,                 1.0154,                 0.8953,                0.61439,                0.69574,                0.55722,                 1.3977,                 1.0962,                 1.5089,              0.0047332,              0.0047332,              0.0047332
                    534,                0.82651,                0.59134,                  1.011,                0.87378,                0.62923,                0.69719,                0.55651,                 1.3962,                 1.1156,                 1.5027,              0.0047233,              0.0047233,              0.0047233
                    535,                0.82813,                0.56986,                  1.018,                0.86505,                0.63728,                0.69089,                0.55325,                 1.3916,                 1.1244,                 1.4887,              0.0047134,              0.0047134,              0.0047134
                    536,                0.83005,                0.59114,                 1.0185,                0.84341,                0.64472,                0.68813,                 0.5489,                 1.3893,                 1.1323,                  1.487,              0.0047035,              0.0047035,              0.0047035
                    537,                0.83234,                 0.6001,                 1.0226,                0.88691,                0.62782,                0.70296,                0.55223,                 1.3921,                 1.1528,                 1.4862,              0.0046936,              0.0046936,              0.0046936
                    538,                0.84778,                0.60255,                 1.0198,                0.87436,                0.64636,                0.70354,                 0.5529,                  1.401,                 1.1867,                 1.4913,              0.0046837,              0.0046837,              0.0046837
                    539,                0.81442,                0.59056,                   1.03,                0.87109,                0.64286,                0.70482,                0.54691,                 1.3934,                  1.206,                 1.4898,              0.0046738,              0.0046738,              0.0046738
                    540,                0.82274,                0.59247,                 1.0148,                0.88137,                0.64342,                0.70718,                0.54973,                 1.3884,                 1.2043,                 1.4831,              0.0046639,              0.0046639,              0.0046639
                    541,                0.82895,                0.58881,                 1.0162,                 0.8635,                0.64955,                0.70586,                0.55878,                 1.3803,                 1.1777,                 1.4796,               0.004654,               0.004654,               0.004654
                    542,                0.83136,                 0.5954,                 1.0199,                 0.8579,                0.66291,                0.69892,                0.55809,                 1.3866,                 1.1878,                  1.486,              0.0046441,              0.0046441,              0.0046441
                    543,                  0.828,                0.58956,                 1.0248,                0.86363,                0.65807,                0.71127,                  0.557,                 1.3853,                  1.176,                 1.4933,              0.0046342,              0.0046342,              0.0046342
                    544,                0.82809,                0.60994,                 1.0222,                0.85512,                  0.665,                0.70346,                0.55652,                 1.3768,                  1.179,                 1.4849,              0.0046243,              0.0046243,              0.0046243
                    545,                0.84827,                0.61796,                 1.0289,                0.87456,                0.66595,                0.70692,                0.56214,                 1.3923,                 1.1952,                 1.5068,              0.0046144,              0.0046144,              0.0046144
                    546,                0.82472,                0.58397,                 1.0239,                0.88314,                0.65772,                0.70759,                0.56124,                 1.3866,                 1.1918,                 1.5025,              0.0046045,              0.0046045,              0.0046045
                    547,                0.81759,                0.56947,                 1.0131,                0.86728,                0.66229,                0.71053,                0.55984,                 1.3859,                 1.1752,                  1.507,              0.0045946,              0.0045946,              0.0045946
                    548,                0.80889,                0.55741,                 1.0053,                0.85655,                0.66484,                0.70841,                0.55428,                 1.3846,                 1.1609,                 1.4955,              0.0045847,              0.0045847,              0.0045847
