                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    337,                 1.1311,                 1.3629,                 1.3085,                0.60135,                0.47633,                0.50904,                0.32903,                 1.2777,                  1.375,                 1.4724,              0.0066736,              0.0066736,              0.0066736
                    338,                 1.1545,                 1.3848,                 1.3201,                0.59854,                0.48054,                0.50888,                0.32948,                 1.2775,                 1.3747,                 1.4723,              0.0066637,              0.0066637,              0.0066637
                    339,                 1.1369,                 1.3569,                   1.31,                0.60068,                0.47881,                0.50908,                0.32962,                 1.2773,                 1.3744,                 1.4719,              0.0066538,              0.0066538,              0.0066538
                    340,                 1.1347,                 1.3715,                 1.3092,                0.59872,                 0.4796,                0.50906,                0.32996,                 1.2772,                 1.3741,                 1.4717,              0.0066439,              0.0066439,              0.0066439
                    341,                 1.1528,                  1.375,                 1.3186,                0.60063,                0.47843,                0.50932,                0.33034,                  1.277,                 1.3743,                 1.4715,               0.006634,               0.006634,               0.006634
                    342,                 1.1445,                  1.381,                 1.3157,                0.60135,                0.47926,                0.50935,                0.32964,                 1.2772,                 1.3742,                 1.4712,              0.0066241,              0.0066241,              0.0066241
                    343,                 1.1283,                 1.3579,                 1.3084,                0.60148,                0.47796,                0.50966,                0.33016,                 1.2768,                 1.3748,                 1.4706,              0.0066142,              0.0066142,              0.0066142
                    344,                 1.1541,                 1.3747,                 1.3216,                0.60139,                0.47727,                0.50964,                0.33057,                 1.2768,                  1.374,                 1.4706,              0.0066043,              0.0066043,              0.0066043
                    345,                 1.1255,                 1.3614,                 1.3096,                0.60048,                0.47718,                0.50943,                0.33009,                 1.2767,                 1.3745,                 1.4705,              0.0065944,              0.0065944,              0.0065944
                    346,                 1.1339,                 1.3504,                  1.315,                0.60249,                0.47823,                0.50997,                0.33006,                 1.2766,                 1.3743,                   1.47,              0.0065845,              0.0065845,              0.0065845
                    347,                 1.1471,                 1.3576,                 1.3142,                0.60334,                0.47842,                0.51026,                0.33044,                 1.2759,                 1.3742,                 1.4695,              0.0065746,              0.0065746,              0.0065746
                    348,                 1.1381,                 1.3742,                  1.319,                0.60434,                0.47898,                 0.5103,                 0.3304,                 1.2757,                 1.3742,                 1.4692,              0.0065647,              0.0065647,              0.0065647
                    349,                  1.131,                 1.3542,                 1.3055,                0.60324,                0.47636,                0.51022,                0.33015,                 1.2759,                 1.3739,                 1.4691,              0.0065548,              0.0065548,              0.0065548
                    350,                 1.1333,                  1.362,                 1.3012,                0.60432,                0.47762,                0.51029,                0.33021,                  1.276,                 1.3739,                 1.4688,              0.0065449,              0.0065449,              0.0065449
                    351,                 1.1368,                 1.3473,                 1.3065,                0.60385,                0.47625,                0.51022,                0.33039,                 1.2759,                 1.3733,                 1.4686,               0.006535,               0.006535,               0.006535
                    352,                 1.1235,                 1.3604,                 1.3064,                0.60627,                0.47511,                0.51057,                0.33076,                 1.2758,                 1.3733,                 1.4685,              0.0065251,              0.0065251,              0.0065251
                    353,                 1.1291,                 1.3532,                 1.3038,                0.60693,                0.47531,                0.51079,                0.33083,                 1.2758,                 1.3732,                  1.468,              0.0065152,              0.0065152,              0.0065152
                    354,                   1.13,                 1.3443,                 1.3111,                0.60617,                0.47609,                0.51081,                0.33106,                 1.2754,                 1.3729,                 1.4674,              0.0065053,              0.0065053,              0.0065053
                    355,                 1.1362,                  1.355,                 1.3112,                0.60597,                0.47549,                0.51093,                0.33098,                 1.2754,                  1.373,                 1.4673,              0.0064954,              0.0064954,              0.0064954
                    356,                 1.1431,                  1.367,                 1.3103,                0.60642,                0.47773,                0.51081,                0.33106,                 1.2754,                 1.3724,                 1.4672,              0.0064855,              0.0064855,              0.0064855
                    357,                  1.138,                 1.3547,                 1.3058,                0.60411,                0.47753,                0.51074,                0.33088,                 1.2755,                 1.3721,                 1.4673,              0.0064756,              0.0064756,              0.0064756
                    358,                 1.1044,                 1.3152,                 1.2991,                0.60243,                0.47764,                0.51071,                 0.3311,                 1.2753,                 1.3721,                 1.4671,              0.0064657,              0.0064657,              0.0064657
                    359,                 1.1282,                 1.3518,                 1.3012,                0.60236,                0.47764,                0.51043,                0.33108,                 1.2753,                 1.3718,                 1.4671,              0.0064558,              0.0064558,              0.0064558
                    360,                 1.1309,                 1.3529,                 1.3067,                0.60357,                0.47643,                0.51049,                  0.331,                 1.2756,                 1.3717,                 1.4671,              0.0064459,              0.0064459,              0.0064459
                    361,                 1.1251,                 1.3443,                 1.3048,                0.60145,                0.47787,                0.51051,                0.33082,                 1.2752,                 1.3717,                 1.4669,               0.006436,               0.006436,               0.006436
                    362,                   1.13,                 1.3499,                 1.3028,                0.59955,                0.47984,                0.51082,                0.33114,                 1.2749,                 1.3713,                 1.4667,              0.0064261,              0.0064261,              0.0064261
                    363,                 1.1287,                 1.3453,                 1.3022,                0.59698,                0.48134,                0.51059,                0.33095,                 1.2748,                 1.3711,                 1.4666,              0.0064162,              0.0064162,              0.0064162
                    364,                  1.135,                 1.3573,                 1.3068,                  0.599,                0.48237,                0.51063,                0.33113,                  1.275,                 1.3707,                 1.4665,              0.0064063,              0.0064063,              0.0064063
                    365,                 1.1113,                 1.3344,                 1.2916,                0.59798,                0.48175,                 0.5108,                0.33108,                 1.2745,                 1.3704,                 1.4662,              0.0063964,              0.0063964,              0.0063964
                    366,                 1.1331,                 1.3502,                 1.3055,                0.59683,                0.48318,                0.51083,                0.33089,                 1.2746,                 1.3697,                 1.4662,              0.0063865,              0.0063865,              0.0063865
                    367,                 1.1231,                  1.318,                 1.2945,                0.59602,                0.48345,                0.51073,                0.33133,                 1.2747,                 1.3696,                 1.4661,              0.0063766,              0.0063766,              0.0063766
                    368,                 1.1327,                 1.3403,                 1.3055,                 0.5922,                0.48541,                0.51107,                0.33155,                 1.2742,                 1.3695,                 1.4656,              0.0063667,              0.0063667,              0.0063667
                    369,                 1.1326,                 1.3347,                 1.3023,                0.59249,                0.48516,                0.51122,                 0.3317,                 1.2746,                  1.369,                 1.4658,              0.0063568,              0.0063568,              0.0063568
                    370,                 1.1182,                 1.3217,                 1.2973,                0.59498,                0.48435,                0.51129,                0.33172,                 1.2742,                 1.3686,                 1.4654,              0.0063469,              0.0063469,              0.0063469
                    371,                 1.1115,                 1.3221,                 1.3001,                0.59145,                 0.4859,                0.51201,                0.33177,                  1.274,                 1.3683,                 1.4653,               0.006337,               0.006337,               0.006337
                    372,                 1.1299,                 1.3425,                 1.2959,                0.58801,                0.48837,                0.51161,                 0.3317,                 1.2737,                  1.368,                  1.465,              0.0063271,              0.0063271,              0.0063271
                    373,                 1.1223,                 1.3353,                 1.3054,                0.58732,                0.48847,                0.51176,                0.33183,                 1.2733,                 1.3675,                 1.4646,              0.0063172,              0.0063172,              0.0063172
                    374,                 1.1272,                 1.3539,                 1.3051,                0.59259,                0.48689,                0.51219,                0.33214,                 1.2731,                 1.3677,                 1.4646,              0.0063073,              0.0063073,              0.0063073
                    375,                  1.122,                 1.3279,                 1.2997,                0.58785,                 0.4889,                0.51226,                0.33219,                 1.2732,                  1.367,                 1.4645,              0.0062974,              0.0062974,              0.0062974
                    376,                 1.1309,                 1.3473,                  1.298,                0.58707,                0.48886,                0.51219,                0.33219,                 1.2728,                 1.3668,                 1.4643,              0.0062875,              0.0062875,              0.0062875
                    377,                 1.0972,                 1.3063,                 1.2859,                0.58852,                0.48774,                0.51222,                0.33243,                 1.2725,                 1.3665,                 1.4639,              0.0062776,              0.0062776,              0.0062776
                    378,                 1.1172,                 1.3113,                 1.2963,                0.59168,                0.48705,                0.51237,                0.33251,                 1.2725,                 1.3661,                 1.4637,              0.0062677,              0.0062677,              0.0062677
                    379,                 1.1247,                 1.3211,                 1.3012,                0.59139,                0.48637,                0.51217,                0.33282,                 1.2724,                 1.3663,                 1.4633,              0.0062578,              0.0062578,              0.0062578
                    380,                 1.1116,                 1.3262,                 1.2964,                0.59108,                0.48627,                0.51199,                0.33263,                 1.2721,                 1.3662,                 1.4628,              0.0062479,              0.0062479,              0.0062479
                    381,                 1.1087,                 1.3102,                 1.2883,                0.59081,                0.48649,                 0.5124,                0.33277,                  1.272,                 1.3662,                 1.4627,               0.006238,               0.006238,               0.006238
                    382,                 1.1165,                  1.319,                 1.2898,                0.58939,                0.48591,                0.51225,                0.33268,                 1.2717,                 1.3663,                 1.4624,              0.0062281,              0.0062281,              0.0062281
                    383,                 1.1159,                 1.3055,                 1.2914,                0.58834,                0.48632,                0.51231,                0.33278,                 1.2714,                 1.3657,                  1.462,              0.0062182,              0.0062182,              0.0062182
                    384,                 1.1201,                 1.3233,                 1.2961,                0.58809,                0.48656,                0.51237,                0.33304,                 1.2722,                 1.3651,                 1.4627,              0.0062083,              0.0062083,              0.0062083
                    385,                 1.1039,                 1.3138,                 1.2845,                0.58922,                0.48734,                0.51238,                  0.333,                 1.2717,                 1.3646,                 1.4622,              0.0061984,              0.0061984,              0.0061984
                    386,                 1.0993,                 1.3071,                 1.2876,                0.58615,                0.48769,                0.51266,                0.33265,                 1.2715,                 1.3644,                  1.462,              0.0061885,              0.0061885,              0.0061885
                    387,                 1.1148,                 1.3219,                 1.2996,                0.58805,                 0.4879,                0.51278,                0.33291,                 1.2715,                 1.3646,                  1.462,              0.0061786,              0.0061786,              0.0061786
                    388,                 1.1148,                 1.3241,                 1.2879,                0.58702,                0.48875,                0.51292,                0.33294,                 1.2717,                  1.364,                 1.4619,              0.0061687,              0.0061687,              0.0061687
                    389,                 1.1289,                 1.3255,                 1.3014,                0.58672,                0.48847,                0.51301,                0.33283,                 1.2714,                 1.3637,                 1.4618,              0.0061588,              0.0061588,              0.0061588
                    390,                    1.1,                  1.296,                 1.2858,                0.58687,                0.48965,                0.51332,                0.33297,                 1.2709,                 1.3632,                 1.4617,              0.0061489,              0.0061489,              0.0061489
                    391,                 1.1111,                  1.312,                 1.2856,                0.58801,                0.48927,                0.51317,                0.33294,                  1.271,                 1.3633,                 1.4617,               0.006139,               0.006139,               0.006139
                    392,                 1.1058,                  1.285,                 1.2884,                0.58692,                0.49034,                0.51373,                0.33322,                 1.2709,                 1.3626,                 1.4616,              0.0061291,              0.0061291,              0.0061291
                    393,                  1.121,                 1.3201,                 1.2919,                0.58735,                0.48993,                0.51385,                0.33351,                 1.2711,                  1.362,                 1.4617,              0.0061192,              0.0061192,              0.0061192
                    394,                  1.117,                 1.3019,                 1.2965,                0.58779,                0.49071,                0.51371,                0.33362,                 1.2708,                 1.3619,                 1.4615,              0.0061093,              0.0061093,              0.0061093
                    395,                 1.1258,                 1.3213,                 1.2988,                0.58846,                0.49084,                0.51371,                0.33367,                 1.2707,                 1.3616,                 1.4613,              0.0060994,              0.0060994,              0.0060994
                    396,                 1.1146,                 1.3027,                 1.2938,                0.58692,                0.49093,                0.51383,                0.33361,                 1.2706,                 1.3617,                 1.4612,              0.0060895,              0.0060895,              0.0060895
                    397,                 1.1181,                 1.2886,                 1.2948,                0.58693,                0.49061,                0.51377,                0.33338,                   1.27,                 1.3613,                 1.4605,              0.0060796,              0.0060796,              0.0060796
                    398,                 1.0905,                 1.2804,                 1.2761,                0.58799,                0.49115,                0.51379,                0.33363,                 1.2703,                 1.3609,                 1.4605,              0.0060697,              0.0060697,              0.0060697
                    399,                 1.1111,                 1.3042,                 1.2915,                0.58757,                0.49043,                0.51408,                0.33409,                 1.2697,                 1.3605,                 1.4601,              0.0060598,              0.0060598,              0.0060598
                    400,                 1.1051,                 1.3065,                 1.2838,                 0.5856,                 0.4902,                0.51425,                0.33435,                 1.2696,                 1.3598,                   1.46,              0.0060499,              0.0060499,              0.0060499
                    401,                 1.1021,                 1.2962,                 1.2857,                0.58639,                0.49022,                0.51434,                0.33426,                 1.2694,                 1.3598,                 1.4599,                0.00604,                0.00604,                0.00604
                    402,                 1.1134,                 1.3156,                 1.2906,                0.58625,                0.49029,                0.51433,                 0.3343,                 1.2691,                 1.3597,                 1.4597,              0.0060301,              0.0060301,              0.0060301
                    403,                 1.1032,                 1.3083,                 1.2865,                0.58658,                 0.4902,                0.51449,                0.33432,                 1.2689,                  1.359,                 1.4594,              0.0060202,              0.0060202,              0.0060202
                    404,                 1.1284,                 1.3128,                 1.2912,                0.58582,                0.49019,                 0.5145,                0.33437,                 1.2688,                 1.3587,                 1.4593,              0.0060103,              0.0060103,              0.0060103
                    405,                 1.0839,                 1.2828,                 1.2749,                0.58548,                0.49146,                0.51461,                0.33448,                 1.2688,                 1.3581,                  1.459,              0.0060004,              0.0060004,              0.0060004
                    406,                 1.1137,                 1.2818,                 1.2852,                0.58547,                0.49153,                0.51458,                0.33437,                 1.2687,                 1.3578,                 1.4589,              0.0059905,              0.0059905,              0.0059905
                    407,                 1.1096,                 1.2942,                 1.2861,                 0.5854,                  0.491,                0.51458,                0.33446,                 1.2683,                 1.3573,                 1.4586,              0.0059806,              0.0059806,              0.0059806
                    408,                  1.115,                  1.311,                 1.2897,                0.58472,                0.49055,                 0.5146,                0.33458,                 1.2684,                 1.3572,                 1.4582,              0.0059707,              0.0059707,              0.0059707
                    409,                 1.0957,                  1.284,                 1.2865,                0.58553,                0.49043,                0.51469,                0.33466,                  1.268,                  1.357,                 1.4579,              0.0059608,              0.0059608,              0.0059608
                    410,                 1.1045,                 1.3183,                 1.2858,                0.58714,                0.49054,                0.51514,                0.33467,                 1.2682,                 1.3566,                 1.4579,              0.0059509,              0.0059509,              0.0059509
                    411,                 1.0991,                 1.3014,                 1.2832,                0.58757,                0.49093,                0.51507,                 0.3347,                  1.268,                 1.3563,                 1.4576,               0.005941,               0.005941,               0.005941
                    412,                 1.1083,                 1.3041,                 1.2926,                0.58845,                0.49229,                0.51514,                0.33456,                  1.268,                 1.3558,                 1.4575,              0.0059311,              0.0059311,              0.0059311
                    413,                 1.1086,                 1.3078,                 1.2904,                0.58865,                0.49232,                0.51523,                0.33487,                 1.2678,                 1.3552,                 1.4573,              0.0059212,              0.0059212,              0.0059212
                    414,                  1.098,                 1.3026,                 1.2827,                0.59033,                0.49129,                0.51527,                0.33498,                 1.2677,                 1.3548,                 1.4574,              0.0059113,              0.0059113,              0.0059113
                    415,                 1.1024,                 1.2911,                 1.2864,                0.59011,                 0.4915,                0.51537,                0.33503,                 1.2678,                 1.3543,                 1.4574,              0.0059014,              0.0059014,              0.0059014
                    416,                 1.1071,                 1.2947,                 1.2869,                0.58864,                0.49131,                0.51533,                0.33532,                 1.2675,                 1.3541,                 1.4571,              0.0058915,              0.0058915,              0.0058915
                    417,                 1.1012,                 1.2969,                 1.2787,                0.59037,                0.49009,                0.51518,                0.33519,                 1.2675,                 1.3539,                 1.4568,              0.0058816,              0.0058816,              0.0058816
                    418,                  1.097,                 1.2926,                 1.2833,                  0.591,                0.49138,                0.51552,                0.33499,                 1.2672,                 1.3538,                 1.4566,              0.0058717,              0.0058717,              0.0058717
                    419,                 1.1064,                 1.2984,                 1.2804,                 0.5917,                0.49178,                0.51585,                0.33556,                 1.2673,                 1.3537,                 1.4565,              0.0058618,              0.0058618,              0.0058618
                    420,                 1.0944,                 1.2867,                 1.2725,                0.59077,                0.49134,                0.51583,                0.33574,                 1.2673,                 1.3538,                 1.4564,              0.0058519,              0.0058519,              0.0058519
                    421,                 1.1002,                 1.2769,                 1.2817,                0.59113,                0.49033,                0.51609,                0.33608,                 1.2677,                 1.3532,                 1.4565,               0.005842,               0.005842,               0.005842
                    422,                 1.1085,                 1.2921,                 1.2804,                0.59152,                0.49082,                0.51601,                0.33597,                 1.2675,                 1.3533,                 1.4563,              0.0058321,              0.0058321,              0.0058321
                    423,                 1.0985,                 1.2892,                 1.2725,                0.59203,                0.49092,                0.51619,                0.33621,                 1.2681,                 1.3535,                 1.4566,              0.0058222,              0.0058222,              0.0058222
                    424,                 1.1022,                 1.2828,                 1.2754,                0.59253,                 0.4917,                0.51638,                0.33608,                 1.2682,                 1.3533,                 1.4565,              0.0058123,              0.0058123,              0.0058123
                    425,                 1.1011,                 1.2869,                 1.2802,                 0.5914,                0.49224,                0.51645,                0.33579,                 1.2682,                 1.3535,                 1.4566,              0.0058024,              0.0058024,              0.0058024
                    426,                 1.1013,                 1.3016,                  1.285,                  0.591,                0.49155,                0.51642,                 0.3357,                 1.2684,                  1.353,                 1.4567,              0.0057925,              0.0057925,              0.0057925
                    427,                 1.0956,                 1.2772,                 1.2785,                0.59076,                0.49175,                0.51653,                0.33592,                 1.2681,                 1.3534,                 1.4563,              0.0057826,              0.0057826,              0.0057826
                    428,                 1.0933,                 1.2759,                 1.2717,                0.59102,                0.49206,                0.51682,                0.33604,                 1.2685,                 1.3531,                 1.4564,              0.0057727,              0.0057727,              0.0057727
                    429,                 1.0981,                 1.2787,                  1.274,                0.59124,                0.49195,                 0.5172,                0.33593,                 1.2685,                 1.3533,                 1.4563,              0.0057628,              0.0057628,              0.0057628
                    430,                 1.0967,                 1.2662,                 1.2738,                0.59208,                0.49222,                0.51736,                0.33626,                 1.2683,                 1.3528,                 1.4563,              0.0057529,              0.0057529,              0.0057529
                    431,                 1.1135,                 1.3001,                 1.2858,                0.58821,                0.49424,                0.51726,                0.33652,                 1.2683,                  1.353,                 1.4562,               0.005743,               0.005743,               0.005743
                    432,                  1.093,                 1.2765,                 1.2749,                0.59097,                0.49378,                0.51738,                0.33675,                 1.2684,                 1.3525,                 1.4561,              0.0057331,              0.0057331,              0.0057331
                    433,                 1.0914,                 1.2513,                 1.2718,                 0.5889,                0.49397,                 0.5174,                0.33637,                 1.2681,                 1.3527,                 1.4559,              0.0057232,              0.0057232,              0.0057232
                    434,                 1.1096,                 1.2543,                 1.2819,                0.58731,                0.49492,                0.51696,                 0.3364,                 1.2681,                 1.3525,                 1.4559,              0.0057133,              0.0057133,              0.0057133
                    435,                 1.0945,                  1.277,                 1.2767,                0.58893,                  0.495,                0.51697,                0.33636,                  1.268,                 1.3528,                 1.4555,              0.0057034,              0.0057034,              0.0057034
                    436,                 1.0948,                 1.2756,                 1.2796,                0.58767,                0.49673,                0.51718,                0.33631,                 1.2678,                 1.3524,                 1.4554,              0.0056935,              0.0056935,              0.0056935
                    437,                 1.0917,                 1.2655,                 1.2767,                0.58845,                 0.4966,                0.51725,                0.33611,                 1.2679,                 1.3521,                 1.4554,              0.0056836,              0.0056836,              0.0056836
                    438,                 1.0892,                 1.2668,                 1.2703,                0.58787,                0.49611,                0.51739,                0.33619,                 1.2676,                 1.3521,                 1.4552,              0.0056737,              0.0056737,              0.0056737
                    439,                 1.0958,                 1.2762,                 1.2774,                0.58873,                0.49744,                 0.5177,                0.33623,                 1.2674,                 1.3519,                 1.4549,              0.0056638,              0.0056638,              0.0056638
                    440,                 1.0858,                 1.2603,                 1.2683,                0.58924,                0.49776,                0.51787,                0.33649,                 1.2674,                 1.3522,                 1.4545,              0.0056539,              0.0056539,              0.0056539
                    441,                 1.0888,                 1.2614,                 1.2773,                0.58906,                0.49717,                0.51791,                0.33633,                 1.2676,                 1.3521,                 1.4546,               0.005644,               0.005644,               0.005644
                    442,                 1.1021,                  1.257,                 1.2784,                0.58829,                 0.4972,                 0.5179,                0.33646,                 1.2674,                 1.3523,                 1.4542,              0.0056341,              0.0056341,              0.0056341
                    443,                 1.0885,                 1.2537,                 1.2703,                0.58847,                0.49812,                0.51798,                0.33682,                 1.2676,                 1.3524,                 1.4542,              0.0056242,              0.0056242,              0.0056242
                    444,                 1.1024,                 1.2707,                 1.2746,                0.58742,                0.49707,                0.51809,                 0.3369,                 1.2677,                 1.3526,                 1.4542,              0.0056143,              0.0056143,              0.0056143
                    445,                 1.0969,                  1.269,                 1.2727,                 0.5879,                0.49712,                0.51832,                0.33684,                 1.2676,                 1.3524,                  1.454,              0.0056044,              0.0056044,              0.0056044
                    446,                 1.0946,                 1.2609,                 1.2618,                 0.5863,                0.49724,                0.51835,                0.33699,                 1.2679,                 1.3524,                 1.4541,              0.0055945,              0.0055945,              0.0055945
                    447,                 1.0801,                 1.2436,                 1.2581,                0.58757,                0.49755,                0.51871,                0.33709,                 1.2679,                  1.352,                 1.4541,              0.0055846,              0.0055846,              0.0055846
                    448,                 1.0879,                 1.2664,                 1.2684,                0.58582,                0.49822,                0.51864,                0.33716,                 1.2681,                 1.3517,                  1.454,              0.0055747,              0.0055747,              0.0055747
                    449,                 1.0861,                 1.2522,                 1.2638,                0.58498,                0.49931,                0.51888,                0.33774,                 1.2679,                 1.3519,                 1.4537,              0.0055648,              0.0055648,              0.0055648
                    450,                 1.0769,                 1.2416,                 1.2609,                0.58604,                0.49886,                0.51895,                0.33732,                 1.2679,                 1.3515,                 1.4538,              0.0055549,              0.0055549,              0.0055549
                    451,                  1.084,                 1.2499,                 1.2622,                0.58622,                0.49865,                0.51907,                0.33752,                 1.2674,                 1.3511,                 1.4533,               0.005545,               0.005545,               0.005545
                    452,                 1.0918,                 1.2674,                 1.2686,                0.58488,                0.49858,                0.51911,                0.33773,                 1.2675,                 1.3508,                 1.4535,              0.0055351,              0.0055351,              0.0055351
                    453,                 1.0826,                 1.2626,                 1.2629,                0.58556,                0.49899,                0.51931,                0.33761,                 1.2676,                 1.3505,                 1.4533,              0.0055252,              0.0055252,              0.0055252
                    454,                  1.089,                 1.2466,                 1.2628,                0.58554,                0.49816,                0.51935,                0.33788,                 1.2674,                 1.3507,                 1.4531,              0.0055153,              0.0055153,              0.0055153
                    455,                 1.0838,                 1.2549,                 1.2598,                0.58714,                0.49879,                0.51948,                0.33772,                 1.2673,                 1.3504,                 1.4529,              0.0055054,              0.0055054,              0.0055054
                    456,                 1.0964,                 1.2708,                 1.2702,                 0.5874,                0.49964,                0.51954,                0.33751,                 1.2674,                 1.3505,                 1.4529,              0.0054955,              0.0054955,              0.0054955
                    457,                 1.0824,                 1.2462,                 1.2621,                0.58648,                0.49957,                0.51959,                0.33756,                 1.2677,                 1.3506,                 1.4531,              0.0054856,              0.0054856,              0.0054856
                    458,                 1.0807,                 1.2568,                 1.2639,                0.58759,                0.49767,                0.51954,                0.33787,                 1.2668,                 1.3505,                 1.4524,              0.0054757,              0.0054757,              0.0054757
                    459,                 1.0846,                 1.2601,                 1.2645,                0.58602,                  0.499,                0.51939,                0.33771,                 1.2673,                 1.3504,                 1.4527,              0.0054658,              0.0054658,              0.0054658
                    460,                 1.0859,                 1.2576,                 1.2683,                0.58672,                0.49705,                 0.5197,                 0.3377,                 1.2672,                 1.3502,                 1.4524,              0.0054559,              0.0054559,              0.0054559
                    461,                 1.0781,                 1.2458,                 1.2611,                0.58679,                0.49696,                0.51969,                 0.3377,                 1.2672,                 1.3504,                 1.4524,               0.005446,               0.005446,               0.005446
                    462,                 1.0722,                 1.2369,                 1.2499,                0.58684,                0.49771,                 0.5198,                0.33789,                 1.2675,                 1.3501,                 1.4527,              0.0054361,              0.0054361,              0.0054361
                    463,                 1.0956,                 1.2595,                 1.2705,                0.58624,                0.49648,                0.51998,                0.33813,                 1.2676,                 1.3498,                 1.4526,              0.0054262,              0.0054262,              0.0054262
                    464,                 1.0846,                 1.2681,                 1.2614,                0.58768,                0.49792,                0.52008,                0.33823,                 1.2674,                 1.3495,                 1.4523,              0.0054163,              0.0054163,              0.0054163
                    465,                 1.0868,                 1.2562,                 1.2621,                0.58635,                 0.4988,                0.52017,                0.33788,                 1.2675,                 1.3498,                 1.4521,              0.0054064,              0.0054064,              0.0054064
                    466,                 1.0686,                 1.2403,                  1.257,                0.58812,                0.49938,                0.52026,                0.33827,                 1.2676,                   1.35,                 1.4521,              0.0053965,              0.0053965,              0.0053965
                    467,                  1.082,                 1.2552,                 1.2613,                 0.5884,                0.49872,                0.52032,                0.33821,                 1.2676,                 1.3501,                 1.4521,              0.0053866,              0.0053866,              0.0053866
                    468,                 1.0958,                 1.2619,                 1.2701,                0.58764,                0.49618,                0.52033,                0.33805,                 1.2676,                 1.3493,                  1.452,              0.0053767,              0.0053767,              0.0053767
                    469,                 1.0924,                 1.2409,                 1.2652,                0.58776,                0.49714,                0.52047,                0.33838,                 1.2676,                 1.3495,                 1.4519,              0.0053668,              0.0053668,              0.0053668
                    470,                 1.0864,                 1.2626,                 1.2652,                0.59147,                0.49579,                0.52091,                 0.3383,                 1.2672,                 1.3499,                 1.4517,              0.0053569,              0.0053569,              0.0053569
